	mean_f	var_f
149	0.4966666666666693	0.0008222592592592867
150	0.5000000000000027	0.0008333333333333604
151	0.5033333333333361	0.0008444814814815091
152	0.5066666666666693	0.0008557037037037318
153	0.5100000000000028	0.0008670000000000267
154	0.5133333333333362	0.0008783703703703961
155	0.5166666666666693	0.0008898148148148423
156	0.5200000000000027	0.0009013333333333597
157	0.523333333333336	0.0009129259259259536
158	0.5266666666666694	0.0009245925925926196
159	0.5300000000000028	0.0009363333333333595
160	0.5333333333333361	0.000948148148148173
161	0.5366666666666694	0.0009600370370370622
162	0.5400000000000028	0.0009720000000000254
163	0.5433333333333361	0.0009840370370370617
164	0.5466666666666695	0.000996148148148174
165	0.5500000000000029	0.0010083333333333585
166	0.5533333333333365	0.001020592592592616
167	0.5566666666666696	0.001032925925925948
168	0.560000000000003	0.001045333333333354
169	0.5633333333333364	0.0010578148148148345
170	0.5666666666666698	0.0010703703703703901
171	0.5700000000000031	0.00108300000000002
172	0.5733333333333365	0.0010957037037037229
173	0.57666666666667	0.0011084814814815009
174	0.5800000000000031	0.0011213333333333507
175	0.5833333333333366	0.0011342592592592754
176	0.58666666666667	0.0011472592592592778
177	0.5900000000000034	0.001160333333333349
178	0.5933333333333366	0.0011734814814814973
179	0.5966666666666699	0.0011867037037037187
180	0.6000000000000035	0.0012000000000000146
181	0.6033333333333365	0.001213370370370383
182	0.6066666666666701	0.0012268148148148266
183	0.6100000000000033	0.0012403333333333446
184	0.6133333333333367	0.0012539259259259402
185	0.6166666666666701	0.0012675925925926042
186	0.6200000000000034	0.0012813333333333444
187	0.6233333333333367	0.0012951481481481583
188	0.6266666666666699	0.001309037037037046
189	0.6300000000000032	0.0013230000000000088
190	0.633333333333337	0.0013370370370370454
191	0.6366666666666702	0.001351148148148155
192	0.6400000000000036	0.001365333333333343
193	0.643333333333337	0.001379592592592602
194	0.6466666666666702	0.0013939259259259343
195	0.6500000000000036	0.001408333333333339
196	0.653333333333337	0.0014228148148148236
197	0.6566666666666704	0.0014373703703703777
198	0.6600000000000038	0.0014520000000000073
199	0.663333333333337	0.0014667037037037114
200	0.6666666666666705	0.0014814814814814907
201	0.6700000000000036	0.0014963333333333395
202	0.6733333333333371	0.0015112592592592673
203	0.6766666666666705	0.001526259259259265
204	0.6800000000000037	0.0015413333333333386
205	0.6833333333333369	0.0015564814814814853
206	0.6866666666666701	0.001571703703703707
207	0.6900000000000033	0.001587
208	0.6933333333333364	0.001602370370370372
209	0.6966666666666691	0.0016178148148148128
210	0.700000000000002	0.001633333333333326
211	0.7033333333333348	0.0016489259259259133
212	0.7066666666666668	0.0016645925925925756
213	0.709999999999998	0.00168033333333331
214	0.7133333333333289	0.001696148148148113
215	0.7166666666666583	0.001712037037036984
216	0.7199999999999868	0.0017279999999999193
217	0.7233333333333122	0.0017440370370369208
218	0.726666666666635	0.0017601481481479802
219	0.7299999999999531	0.0017763333333330892
220	0.733333333333265	0.0017925925925922424
221	0.7366666666665679	0.0018089259259254245
222	0.7399999999998581	0.0018253333333326132
223	0.7433333333331299	0.0018418148148137874
224	0.7466666666663759	0.0018583703703689014
225	0.7499999999995852	0.001874999999997903
226	0.7533333333327423	0.001891703703700714
227	0.7566666666658255	0.0019084814814772132
228	0.7599999999988027	0.0019253333333272384
229	0.7633333333316304	0.001942259259250563
230	0.7666666666642445	0.001959259259246849
231	0.769999999996555	0.0019763333333156223
232	0.773333333328434	0.0019934814814561988
233	0.7766666666596983	0.002010703703667599
234	0.7799999999900881	0.002027999999948436
235	0.7833333333192325	0.002045370370296707
236	0.786666666646603	0.002062814814709569
237	0.789999999971448	0.0020803333331829385
238	0.7933333332926936	0.002097925925710967
239	0.7966666666088098	0.0021155925922852863
240	0.7999999999176137	0.002133333332893916
241	0.8033333332159903	0.002151148147519691
242	0.8066666664994938	0.0021690370361379997
243	0.8099999997617744	0.002186999998713561
244	0.8133333329937626	0.002205037035195795
245	0.8166666661824984	0.0022231481455121122
246	0.8199999993094541	0.0022413333295583358
247	0.823333332348131	0.002259592587184919
248	0.8266666652606152	0.0022779259181770193
249	0.8299999979926349	0.0022963333222259194
250	0.833333330466463	0.0023148147988877993
251	0.8366666625707287	0.0023333703475242394
252	0.8399999941457643	0.002351999967216501
253	0.8433333249625415	0.0023707036566417115
254	0.8466666546923426	0.0023894814138940112
255	0.8499999828630834	0.0024083332362260347
256	0.8533333087963477	0.002427259119674889
257	0.8566666315165469	0.0024462590585206914
258	0.8599999496197418	0.0024653330445019257
259	0.8633332610840482	0.002484481065677641
260	0.8666665629953224	0.002503703104775818
261	0.869999851149876	0.0025229991367939747
262	0.8733331194784247	0.0025423691255099536
263	0.876666359209854	0.002561813018403395
264	0.8799995576557265	0.0025813307392569766
265	0.8833326964411444	0.0026009221773679175
266	0.8866657489260216	0.0026205871718039085
267	0.8899986764404353	0.0026403254884114066
268	0.8933314227794692	0.0026601367862235854
269	0.896663906138329	0.002680020568371809
270	0.8999960072746118	0.002699976110371779
271	0.9033275520962486	0.002720002355455277
272	0.9066582859920134	0.0027400977620979333
273	0.9099878358953912	0.0027602600826530117
274	0.9133156540699243	0.002780486043709308
275	0.916640934566491	0.0028007708884935536
276	0.9199624886735336	0.0028211077305200167
277	0.9232785585895417	0.0028414866598080062
278	0.9265865376231355	0.0028618935490636443
279	0.9298825482976971	0.002882308552741321
280	0.9331608033350807	0.002902704434035972
281	0.9364126330294907	0.002923045217222425
282	0.9396249969273852	0.0029432865055342354
283	0.9427781931485298	0.002963380663481652
284	0.9458423105799095	0.0029832940158259673
285	0.9487716966527433	0.0030030513841667263
286	0.9514962677019846	0.0030228397089097614
287	0.9539077533236963	0.0030432345589535776
288	0.9558377409613584	0.0030656735060753735
289	0.9570223273359858	0.003093407031060456
290	0.9570446889290904	0.0031333291565099164
291	0.95524090084416	0.0031993132337635407
292	0.9505439983926556	0.0033177986169920814
293	0.9412232683879049	0.0035357713901570825
294	0.9244441209321581	0.003928045793199719
295	0.8955178724884106	0.004589964849244174
296	0.8466108304280212	0.0055734429957578855
297	0.7645025185784182	0.006670667826546954
298	0.6266581848933108	0.006932857263299604
299	0.3942899551724025	0.004348385938173638
300	0.0	0.0
